Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Dominica,0.000109189,9.21278e-05,0.000102364,9.89521e-05,0.000116013,9.28103e-05,9.28103e-05,7.26786e-05,6.92665e-05,8.15502e-05,8.15502e-05,0.000122496,9.34927e-05,0.000127614,0.000107141,8.66684e-05,0.000127614,9.69048e-05,8.5986e-05,7.23374e-05,6.89253e-05,7.23374e-05,8.26324e-05,8.26324e-05
Dominican Republic,0.004200902,0.004067466,0.00474622,0.00580922,0.006854713,0.008034277,0.007574225,0.007419166,0.006338527,0.006532393,0.006494277,0.006871079,0.008066478,0.008958483,0.007004481,0.005906291,0.008127718,0.012309502,0.010395636,0.010238611,0.011767364,0.014326922,0.015106373,0.015617171
Ecuador,0.915658955,0.974911024,0.889340847,0.9579602,1.193012858,1.203696456,1.214410496,1.149367312,1.160619249,1.109616396,1.109925837,1.144308336,1.171999885,1.216037987,1.286375267,1.262055299,1.289326773,1.261474934,1.22924042,1.272973121,1.160282563,1.145944384,1.15939982,1.147827403
Egypt,2.260598563,2.467874199,2.469334174,2.690692039,2.691735553,3.010021067,3.452853991,3.539376623,3.677640883,3.832632237,3.806158021,3.815725004,3.807232454,3.66356068,3.367436952,3.234898337,3.097811532,3.445207771,3.823924418,4.007722287,3.762134856,4.002578828,3.896132822,3.60810232
El Salvador,0.010159895,0.009252609,0.009692847,0.011108878,0.010843501,0.013454917,0.020689662,0.018454904,0.019833602,0.012600132,0.015058762,0.014829065,0.015091792,0.015675964,0.015627772,0.015448803,0.015966236,0.018322261,0.018528453,0.019256195,0.022632155,0.023559707,0.02491829,0.024958299
Equatorial Guinea,0.21834555,0.359431494,0.474290572,0.625979717,0.688666874,0.796173719,0.782933646,0.818028862,0.92694426,0.909684154,0.880039968,0.839992281,0.845679845,0.812157534,0.7742001,0.756035761,0.695368159,0.654998666,0.595983955,0.53720461,0.500098303,0.50128856,0.506175921,0.41367618
Eritrea,3.41214e-06,3.41214e-06,3.41214e-06,3.41214e-06,3.41214e-06,3.41214e-06,6.82428e-06,6.82428e-06,1.36486e-05,1.36486e-05,1.36486e-05,1.70607e-05,1.70607e-05,2.04728e-05,2.04728e-05,2.3885e-05,2.3885e-05,2.72971e-05,0.000170607,0.000174019,0.000174019,0.000167195,0.000163783,0.000163783
Estonia,0.000153091,0.000140965,0.000257874,0.000368593,0.000402857,0.000609302,0.000703869,0.000708345,0.000904114,0.003839665,0.008257372,0.008947226,0.011151114,0.008814663,0.010066436,0.010827897,0.011540971,0.013464984,0.015107124,0.015368617,0.020716904,0.02028652,0.01771254,0.020065627
Eswatini,0.014343033,0.013224788,0.01561225,0.015914196,0.016311615,0.015563229,0.016136546,0.016580352,0.016112334,0.012530802,0.009460812,0.007711298,0.007679736,0.007446098,0.007134776,0.006745799,0.007053648,0.00664811,0.005800681,0.005328934,0.005433428,0.005486029,0.008359939,0.009320935
Ethiopia,0.00599711,0.007204422,0.00728215,0.008227726,0.009027543,0.01021102,0.011602734,0.011869001,0.011795201,0.012578962,0.017348401,0.021844542,0.026188969,0.029886547,0.032772628,0.035974644,0.043160095,0.044942696,0.048716763,0.052377729,0.053412037,0.053933128,0.059626188,0.073463949
Falkland Islands,6.82e-07,6.82e-07,6.82e-07,1.02364e-06,1.02364e-06,1.02364e-06,1.02364e-06,1.02364e-06,6.82428e-06,6.82428e-06,1.70607e-05,2.04728e-05,2.3885e-05,2.3885e-05,2.3885e-05,2.18377e-05,2.49086e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.36486e-05,1.36486e-05,1.70607e-05,1.70607e-05
